FILL_POLL_START status=/proc/asound/card2/pcm0p/sub0/status duration=60s hz=10
1787363384.240078 RUNNING 2661120 
1787363384.343514 RUNNING 2665984 2665465
1787363384.447054 RUNNING 2671104 2670409
1787363384.550179 RUNNING 2675968 
1787363384.653321 RUNNING 2681088 2680347
1787363384.756872 RUNNING 2685952 2685291
1787363384.861050 RUNNING 2690816 2690284
1787363384.967828 RUNNING 2695936 2695421
1787363385.075299 RUNNING 2701312 2700605
1787363385.179422 RUNNING 2706176 2705598
1787363385.282644 RUNNING 2711296 2710543
1787363385.386117 RUNNING 2716160 2715487
1787363385.489339 RUNNING 2721024 2720480
1787363385.592905 RUNNING 2726144 2725425
1787363385.696178 RUNNING 2731008 2730369
1787363385.799265 RUNNING  
1787363385.902696 RUNNING 2740992 2740307
1787363386.005974 RUNNING 2745856 2745251
1787363386.109230 RUNNING 2750720 2750196
1787363386.212676 RUNNING 2755840 2755189
1787363386.315992 RUNNING 2760704 2760133
1787363386.420991 RUNNING 2765824 2765174
1787363386.526519 RUNNING 2770944 2770311
1787363386.632789 RUNNING 2776064 2775351
1787363386.736548 RUNNING 2780928 2780344
1787363386.840111 RUNNING 2786048 2785289
1787363386.943839 RUNNING 2790912 2790281
1787363387.047360 RUNNING 2795776 2795226
1787363387.150903 RUNNING 2800896 2800219
1787363387.254393 RUNNING 2805760 2805163
1787363387.358135 RUNNING 2810880 2810156
1787363387.461696 RUNNING 2815744 2815149
1787363387.564908 RUNNING 2820608 2820093
1787363387.668376 RUNNING 2825728 2825038
1787363387.771595 RUNNING 2830592 
1787363387.874680 RUNNING 2835712 2834975
1787363387.978071 RUNNING 2840576 2839920
1787363388.081854 RUNNING 2845440 2844913
1787363388.186947 RUNNING 2850560 2849954
1787363388.293308 RUNNING 2855680 2855042
1787363388.396532 RUNNING 2860544 2859987
1787363388.499989 RUNNING 2865664 2864980
1787363388.604095 RUNNING 2870528 2869972
1787363388.707677 RUNNING  2874917
1787363388.811079 RUNNING 2880512 2879910
1787363388.914390 RUNNING 2885376 2884854
1787363389.018096 RUNNING 2890496 2889847
1787363389.122018 RUNNING 2895360 2894840
1787363389.225463 RUNNING 2900480 2899784
1787363389.329090 RUNNING 2905344 2904777
1787363389.432697 RUNNING 2910464 2909722
1787363389.536670 RUNNING 2915328 2914714
1787363389.642427 RUNNING 2920448 2919803
1787363389.748144 RUNNING 2925568 2924892
1787363389.851830 RUNNING  2929836
1787363389.955244 RUNNING 2935552 2934829
1787363390.058736 RUNNING 2940416 2939774
1787363390.161898 RUNNING 2945280 
1787363390.265304 RUNNING 2950400 2949711
1787363390.368554 RUNNING 2955264 2954656
1787363390.471885 RUNNING  2959600
1787363390.575612 RUNNING 2965248 2964593
1787363390.678832 RUNNING 2970112 2969538
1787363390.782265 RUNNING 2975232 2974530
1787363390.885756 RUNNING 2980096 2979475
1787363390.989896 RUNNING 2985216 2984516
1787363391.094999 RUNNING 2990080 
1787363391.199736 RUNNING 2995200 2994549
1787363391.303938 RUNNING 3000064 2999542
1787363391.407447 RUNNING 3005184 3004534
1787363391.510634 RUNNING 3010048 3009479
1787363391.613923 RUNNING 3015168 3014424
1787363391.717332 RUNNING 3020032 3019416
1787363391.820473 RUNNING 3024896 3024361
1787363391.923955 RUNNING 3030016 3029306
1787363392.027019 RUNNING 3034880 3034250
1787363392.130188 RUNNING 3040000 
1787363392.233506 RUNNING 3044864 3044188
1787363392.336677 RUNNING 3049728 3049132
1787363392.440000 RUNNING 3054592 3054077
1787363392.543637 RUNNING 3059712 3059070
1787363392.646986 RUNNING 3064576 3064015
1787363392.751674 RUNNING 3069696 3069055
1787363392.858067 RUNNING 3074816 3074144
1787363392.961206 RUNNING 3079680 3079089
1787363393.064669 RUNNING 3084800 3084081
1787363393.167854 RUNNING 3089664 3089026
1787363393.271760 RUNNING  3094019
1787363393.376107 RUNNING 3099648 3099011
1787363393.479669 RUNNING 3104768 3104004
1787363393.583452 RUNNING 3109632 3108997
1787363393.686605 RUNNING 3114496 3113941
1787363393.790114 RUNNING 3119616 3118886
1787363393.893502 RUNNING 3124480 3123879
1787363393.996735 RUNNING 3129344 3128823
1787363394.104143 RUNNING 3134720 3133960
1787363394.208344 RUNNING 3139584 
1787363394.312729 RUNNING 3144704 3143993
1787363394.417711 RUNNING 3149568 3149034
1787363394.523052 RUNNING 3154688 3154075
1787363394.626140 RUNNING 3159552 3159019
1787363394.729621 RUNNING 3164672 3164012
1787363394.833146 RUNNING 3169536 3168957
1787363394.936780 RUNNING 3174656 3173949
1787363395.039946 RUNNING 3179520 3178894
1787363395.143004 RUNNING 3184384 3183839
1787363395.246644 RUNNING 3189504 3188831
1787363395.349896 RUNNING 3194368 3193776
1787363395.453096 RUNNING 3199488 3198721
1787363395.556545 RUNNING  3203665
1787363395.660017 RUNNING 3209216 3208658
1787363395.767859 RUNNING 3214592 3213843
1787363395.871947 RUNNING 3219456 3218835
1787363395.975602 RUNNING  3223780
1787363396.079650 RUNNING 3229440 
1787363396.182996 RUNNING 3234304 3233765
1787363396.286973 RUNNING 3239424 3238758
1787363396.390397 RUNNING 3244288 3243703
1787363396.496084 RUNNING 3249408 3248792
1787363396.599322 RUNNING 3254272 3253736
1787363396.702767 RUNNING 3259392 3258729
1787363396.806062 RUNNING 3264256 3263674
1787363396.909423 RUNNING 3269376 3268618
1787363397.013122 RUNNING 3274240 3273611
1787363397.118242 RUNNING 3279360 3278652
1787363397.224128 RUNNING 3284480 3283740
1787363397.328499 RUNNING 3289344 3288733
1787363397.431816 RUNNING 3294208 
1787363397.536039 RUNNING 3299328 3298718
1787363397.639382 RUNNING 3304192 3303663
1787363397.742919 RUNNING 3309312 3308656
1787363397.846201 RUNNING 3314176 3313600
1787363397.949509 RUNNING 3319296 3318545
1787363398.053143 RUNNING 3324160 3323538
1787363398.156443 RUNNING 3329024 3328482
1787363398.259822 RUNNING 3334144 3333427
1787363398.363245 RUNNING 3339008 3338420
1787363398.466694 RUNNING 3344128 3343364
1787363398.570102 RUNNING 3348992 3348357
1787363398.673565 RUNNING 3353856 3353302
1787363398.778567 RUNNING 3358976 3358342
1787363398.883838 RUNNING 3364096 3363383
1787363398.988795 RUNNING 3368960 3368424
1787363399.092363 RUNNING 3374080 3373416
1787363399.195499 RUNNING 3378944 3378361
1787363399.298937 RUNNING 3384064 3383306
1787363399.407837 RUNNING 3389184 3388538
1787363399.511229 RUNNING 3394048 3393531
1787363399.614752 RUNNING 3399168 3398476
1787363399.717974 RUNNING 3404032 3403420
1787363399.821446 RUNNING 3409152 3408413
1787363399.924885 RUNNING 3414016 3413358
1787363400.027961 RUNNING 3418880 3418302
1787363400.131505 RUNNING 3424000 3423295
1787363400.234791 RUNNING 3428864 3428240
1787363400.339673 RUNNING 3433984 3433280
1787363400.447836 RUNNING 3439104 3438465
1787363400.551083 RUNNING 3443968 3443410
1787363400.654638 RUNNING 3449088 3448403
1787363400.758195 RUNNING 3453952 3453347
1787363400.861923 RUNNING 3459072 3458340
1787363400.965549 RUNNING 3463936 3463333
1787363401.069447 RUNNING 3469056 3468325
1787363401.173173 RUNNING 3473920 3473270
1787363401.276299 RUNNING  3478215
1787363401.379745 RUNNING 3483904 3483207
1787363401.483102 RUNNING 3488768 3488152
1787363401.586436 RUNNING 3493888 
1787363401.689868 RUNNING 3498752 3498089
1787363401.796114 RUNNING 3503872 3503178
1787363401.902839 RUNNING 3508992 3508315
1787363402.006911 RUNNING 3513856 3513307
1787363402.110421 RUNNING 3518976 
1787363402.213946 RUNNING 3523840 3523245
1787363402.317510 RUNNING 3528960 
1787363402.421052 RUNNING 3533824 3533182
1787363402.532199 RUNNING  3538511
1787363402.657866 RUNNING 3545088 3544560
1787363402.761408 RUNNING 3550208 3549504
1787363402.864694 RUNNING 3555072 3554497
1787363402.967910 RUNNING 3560192 3559442
1787363403.071331 RUNNING 3565056 3564386
1787363403.174498 RUNNING 3569920 3569331
1787363403.277823 RUNNING 3575040 3574324
1787363403.381061 RUNNING 3579904 3579268
1787363403.484252 RUNNING 3584768 3584213
1787363403.587710 RUNNING 3589888 3589206
1787363403.691007 RUNNING 3594752 3594150
1787363403.794277 RUNNING 3599616 3599095
1787363403.897862 RUNNING 3604736 3604088
1787363404.001222 RUNNING 3609600 3609032
1787363404.105247 RUNNING 3614720 3614025
1787363404.209746 RUNNING 3619584 3619066
1787363404.314290 RUNNING 3624704 3624058
1787363404.417433 RUNNING 3629568 3629003
1787363404.521476 RUNNING 3634688 3633996
1787363404.624989 RUNNING 3639552 3638988
1787363404.728354 RUNNING 3644672 3643933
1787363404.831648 RUNNING 3649536 3648878
1787363404.934781 RUNNING 3654400 3653822
1787363405.038218 RUNNING 3659520 3658815
1787363405.141661 RUNNING 3664384 3663760
1787363405.244765 RUNNING 3669248 3668704
1787363405.348070 RUNNING 3674368 3673697
1787363405.451510 RUNNING 3679232 3678642
1787363405.555294 RUNNING 3684352 3683634
1787363405.658591 RUNNING 3689216 3688579
1787363405.763885 RUNNING 3694336 3693668
1787363405.867398 RUNNING 3699200 3698612
1787363405.971974 RUNNING 3704320 3703653
1787363406.075709 RUNNING 3709184 3708598
1787363406.178983 RUNNING 3714304 
1787363406.282349 RUNNING 3719168 3718535
1787363406.385607 RUNNING 3724032 3723480
1787363406.489083 RUNNING 3729152 3728472
1787363406.592522 RUNNING 3734016 3733417
1787363406.695804 RUNNING 3738880 3738362
1787363406.799260 RUNNING 3744000 3743354
1787363406.902481 RUNNING 3748864 3748299
1787363407.005885 RUNNING 3753984 3753244
1787363407.109374 RUNNING 3758848 3758236
1787363407.212488 RUNNING 3763712 3763181
1787363407.316042 RUNNING  3768126
1787363407.420273 RUNNING 3773696 3773167
1787363407.524052 RUNNING 3778816 3778111
1787363407.627194 RUNNING 3783680 3783104
1787363407.731048 RUNNING 3788800 3788097
1787363407.836013 RUNNING 3793664 3793137
1787363407.940511 RUNNING 3798784 3798130
1787363408.046362 RUNNING 3803904 3803219
1787363408.149620 RUNNING 3808768 3808163
1787363408.252870 RUNNING 3813632 3813108
1787363408.356450 RUNNING 3818752 3818101
1787363408.459632 RUNNING 3823616 3823045
1787363408.562995 RUNNING 3828736 3827990
1787363408.666854 RUNNING 3833600 3832983
1787363408.769992 RUNNING 3838464 3837927
1787363408.873458 RUNNING 3843584 3842920
1787363408.976634 RUNNING 3848448 3847865
1787363409.079844 RUNNING 3853568 3852809
1787363409.183588 RUNNING 3858432 3857802
1787363409.288521 RUNNING 3863552 3862843
1787363409.396005 RUNNING 3868672 3867979
1787363409.499925 RUNNING 3873536 3872972
1787363409.607854 RUNNING 3878912 3878157
1787363409.716157 RUNNING 3884032 3883341
1787363409.838463 RUNNING 3889920 3889246
1787363409.942477 RUNNING 3894784 
1787363410.049976 RUNNING 3899904 3899376
1787363410.153781 RUNNING 3905024 3904368
1787363410.260562 RUNNING 3910144 3909505
1787363410.363915 RUNNING 3915008 3914450
1787363410.467754 RUNNING 3920128 3919442
1787363410.571139 RUNNING 3924992 3924387
1787363410.674469 RUNNING 3929856 3929332
1787363410.778024 RUNNING 3934976 3934324
1787363410.881723 RUNNING 3939840 3939317
1787363410.985148 RUNNING 3944960 3944262
1787363411.088520 RUNNING 3949824 3949206
1787363411.191622 RUNNING  
1787363411.295040 RUNNING 3959808 3959144
1787363411.398369 RUNNING 3964672 3964088
1787363411.502254 RUNNING 3969792 3969081
1787363411.606071 RUNNING 3974656 3974074
1787363411.709428 RUNNING 3979776 3979018
1787363411.812852 RUNNING 3984640 3984011
1787363411.916153 RUNNING 3989504 3988956
1787363412.020827 RUNNING 3994624 3993996
1787363412.128170 RUNNING 3999744 3999133
1787363412.231518 RUNNING 4004608 4004078
1787363412.335024 RUNNING 4009728 4009070
1787363412.438423 RUNNING 4014592 4014015
1787363412.541700 RUNNING 4019712 4018960
1787363412.645187 RUNNING 4024576 4023952
1787363412.748342 RUNNING 4029440 4028897
1787363412.851797 RUNNING 4034560 4033842
1787363412.955038 RUNNING 4039424 4038834
1787363413.058548 RUNNING 4044544 4043779
1787363413.162067 RUNNING 4049408 4048772
1787363413.265447 RUNNING 4054272 4053716
1787363413.369352 RUNNING 4059392 4058709
1787363413.474685 RUNNING 4064512 4063750
1787363413.580867 RUNNING  4068887
1787363413.687178 RUNNING 4074496 4073975
1787363413.792074 RUNNING 4079616 4079016
1787363413.895865 RUNNING 4084480 4083961
1787363413.999298 RUNNING 4089600 4088953
1787363414.102458 RUNNING 4094464 4093898
1787363414.205883 RUNNING 4099584 4098843
1787363414.309165 RUNNING 4104448 4103835
1787363414.412293 RUNNING 4109312 4108780
1787363414.515787 RUNNING 4114432 4113725
1787363414.619013 RUNNING 4119296 4118669
1787363414.722202 RUNNING 4124416 4123662
1787363414.825962 RUNNING 4129280 4128607
1787363414.929410 RUNNING 4134144 4133599
1787363415.034245 RUNNING 4139264 4138640
1787363415.142116 RUNNING 4144384 
1787363415.246293 RUNNING 4149504 4148817
1787363415.349622 RUNNING 4154368 4153762
1787363415.452952 RUNNING 4159232 4158707
1787363415.556441 RUNNING 4164352 4163699
1787363415.659626 RUNNING 4169216 4168644
1787363415.762880 RUNNING 4174336 4173589
1787363415.866246 RUNNING 4179200 4178581
1787363415.969477 RUNNING 4184064 4183526
1787363416.073035 RUNNING 4189184 4188471
1787363416.176138 RUNNING 4194048 4193415
1787363416.279228 RUNNING  
1787363416.382638 RUNNING 4204032 4203353
1787363416.485818 RUNNING 4208896 4208297
1787363416.589818 RUNNING 4214016 4213290
1787363416.694651 RUNNING 4218880 4218331
1787363416.798914 RUNNING 4224000 4223323
1787363416.902147 RUNNING 4228864 4228268
1787363417.005402 RUNNING 4233984 
1787363417.108812 RUNNING 4238848 4238205
1787363417.211933 RUNNING 4243712 4243150
1787363417.315285 RUNNING 4248832 
1787363417.418598 RUNNING 4253696 4253087
1787363417.522031 RUNNING 4258560 4258032
1787363417.625671 RUNNING 4263680 4263025
1787363417.728890 RUNNING 4268544 4267969
1787363417.832188 RUNNING 4273664 4272914
1787363417.935468 RUNNING 4278528 
FILL_POLL_END
